energy_density,id,strain_xx,strain_xy,strain_yy,stress_xx,stress_xy,stress_yy,stress_zz,x,y,z
0,8,0,1.8241063630304368e-05,5.9451947427605882e-06,-102656.08771094783,658646.30248789687,112012.34469254153,81779.720803517441,0.33333333333333331,-1.6666666666666667,0
0,9,-3.1087931904122754e-07,2.073619854882724e-05,-6.2277008970055954e-06,-351174.78530961752,839779.36399871926,-590795.59381686617,-156925.92518512375,-0.66666666666666663,-1.3333333333333333,0
0,10,-4.3971440846666141e-06,1.9753047393636489e-05,0,-477722.93017365766,768088.65272369271,-306741.89577834879,-105531.4580319986,1.6666666666666667,0.33333333333333331,0
0,11,9.9753811514202064e-06,1.9310001118792447e-05,-1.8923114316834524e-06,254218.74715904251,680974.81916612096,-164300.12091254632,108219.37063572355,1.3333333333333333,-0.66666666666666663,0
0,12,0,1.8661574633136399e-05,5.8720051315260303e-06,-27187.580129041507,746624.84568069899,207743.55571289957,100314.98686493802,-0.33333333333333331,1.6666666666666667,0
0,13,2.6813342136378882e-08,2.0629498872661763e-05,-6.1768603848535487e-06,-317468.53636693192,842872.25021897408,-570935.88747266703,-147601.12902521197,0.66666666666666663,1.3333333333333333,0
0,14,-4.5627807679754711e-06,1.9748298824791566e-05,0,-436343.31289861992,826922.05624750745,-245285.63809149998,-109506.7384314113,-1.6666666666666667,-0.33333333333333331,0
0,15,8.7966664845785269e-06,1.9198421281052023e-05,-1.8509680572212503e-06,350509.48521199246,774630.14050060243,-79108.060958525923,121441.36958328552,-1.3333333333333333,0.66666666666666663,0
