energy_density,id,strain_xx,strain_xy,strain_yy,stress_xx,stress_xy,stress_yy,stress_zz,x,y,z
0,8,-5.2083333333333332e-06,6.1337212734262412e-08,1.1358276737261882e-05,-165407.02858551132,2082.5654951160518,397074.52162017196,84596.161487079546,0.33333333333333331,-1.6666666666666667,0
0,9,-5.4653252736177882e-06,3.2918473418273048e-07,1.2064119071131161e-05,-162698.15508396403,11773.918197859677,464275.76666065981,99713.053315465062,-0.66666666666666663,-1.3333333333333333,0
0,10,-4.2157278262941348e-06,-2.5688105366627673e-06,1.5625e-05,-50688.587121019285,-82318.172842833941,585112.47302813514,156886.61980619462,1.6666666666666667,0.33333333333333331,0
0,11,-5.8886477250557187e-06,4.2056277322580429e-06,2.0327172168031829e-05,-99993.086199727462,133837.44729621726,734283.89612947078,193308.74065234131,1.3333333333333333,-0.66666666666666663,0
0,12,-5.2083333333333332e-06,4.1300421785484053e-07,1.0600359428993936e-05,-157984.76023086108,15994.732007368601,454250.64364369214,92115.21700782745,-0.33333333333333331,1.6666666666666667,0
0,13,-5.2916318689980922e-06,5.6619714693184657e-07,1.0430888675514734e-05,-173934.9536676803,20887.918637878382,406093.98447828711,80289.581236848171,0.66666666666666663,1.3333333333333333,0
0,14,-4.5716750272958999e-06,-1.8980808534126317e-06,1.5625e-05,-32545.064615611846,-70904.942742670159,721924.42166997283,188777.52654381885,-1.6666666666666667,-0.33333333333333331,0
0,15,-6.7656751399165701e-06,4.3518541695240837e-06,2.0035401138915664e-05,-99341.797745479314,167181.44896046832,930252.16185294394,232013.19725689973,-1.3333333333333333,0.66666666666666663,0
