energy_density,id,strain_xx,strain_xy,strain_yy,stress_xx,stress_xy,stress_yy,stress_zz,x,y,z
18.482349537037031,8,0,1.9097222222222222e-05,5.2083333333333255e-06,124999.99999999981,916666.66666666663,374999.99999999942,124999.99999999981,0.33333333333333331,-1.6666666666666667,0
21.195023148148145,9,8.6805555555555708e-07,1.9965277777777776e-05,-7.8125000000000002e-06,-124999.99999999988,958333.33333333326,-541666.66666666663,-166666.66666666666,-0.66666666666666663,-1.3333333333333333,0
18.482349537037031,10,-5.2083333333333323e-06,1.9097222222222218e-05,0,-374999.99999999994,916666.66666666651,-124999.99999999997,-124999.99999999997,1.6666666666666667,0.33333333333333331,0
21.195023148148152,11,7.8125000000000002e-06,1.9965277777777779e-05,-8.680555555555503e-07,541666.66666666674,958333.33333333349,125000.00000000038,166666.6666666668,1.3333333333333333,-0.66666666666666663,0
18.482349537037035,12,0,1.9097222222222222e-05,5.2083333333333289e-06,124999.9999999999,916666.66666666663,374999.99999999971,124999.9999999999,-0.33333333333333331,1.6666666666666667,0
21.195023148148152,13,8.6805555555555708e-07,1.9965277777777779e-05,-7.8125000000000103e-06,-125000.00000000015,958333.33333333349,-541666.66666666733,-166666.66666666689,0.66666666666666663,1.3333333333333333,0
18.482349537037035,14,-5.2083333333333323e-06,1.9097222222222222e-05,0,-374999.99999999994,916666.66666666663,-124999.99999999997,-124999.99999999997,-1.6666666666666667,-0.33333333333333331,0
21.195023148148152,15,7.8125000000000002e-06,1.9965277777777779e-05,-8.6805555555555359e-07,541666.66666666674,958333.33333333349,125000.00000000013,166666.66666666672,-1.3333333333333333,0.66666666666666663,0
