energy_density,id,strain_xx,strain_xy,strain_yy,stress_xx,stress_xy,stress_yy,stress_zz,x,y,z
3.8218614075736914,8,-5.2083333333333332e-06,7.1708937198067692e-07,1.0756340579710149e-05,-116847.82608695643,34420.289855072493,649456.52173913072,133152.17391304357,0.33333333333333331,-1.6666666666666667,0
3.7070471123888575,9,-4.6610809178743966e-06,-9.4353864734297768e-08,1.0699728260869571e-05,-78804.347826086829,-4528.9855072462924,658514.49275362364,144927.53623188421,-0.66666666666666663,-1.3333333333333333,0
8.1055268665108873,10,-4.8686594202898549e-06,-2.4532004830917898e-06,1.5625e-05,24456.521739130432,-117753.62318840591,1008152.1739130435,258152.17391304352,1.6666666666666667,0.33333333333333331,0
14.425646146205279,11,-7.5294384057971009e-06,4.4346316425120755e-06,2.0512530193236715e-05,-49818.840579710086,212862.31884057962,1296195.6521739131,311594.20289855072,1.3333333333333333,-0.66666666666666663,0
3.8218614075736852,12,-5.2083333333333332e-06,7.1708937198067735e-07,1.0756340579710139e-05,-116847.82608695669,34420.289855072515,649456.52173913002,133152.17391304331,-0.33333333333333331,1.6666666666666667,0
3.707047112388854,13,-4.6610809178743958e-06,-9.4353864734301156e-08,1.0699728260869565e-05,-78804.347826086945,-4528.9855072464552,658514.49275362317,144927.53623188403,0.66666666666666663,1.3333333333333333,0
8.1055268665108873,14,-4.8686594202898532e-06,-2.453200483091786e-06,1.5625e-05,24456.521739130549,-117753.62318840573,1008152.1739130435,258152.17391304352,-1.6666666666666667,-0.33333333333333331,0
14.425646146205281,15,-7.5294384057971035e-06,4.4346316425120798e-06,2.0512530193236715e-05,-49818.840579710319,212862.31884057983,1296195.6521739131,311594.20289855066,-1.3333333333333333,0.66666666666666663,0
